_ID,_pageName,_pageTitle,_pageNamespace,_pageID,datum,datum__precision,etiketter__full,url,bild,youtubeid
309,Johan Giesecke säger att man är skyddad och inte kan sprida virus när man är vac…,Johan Giesecke säger att man är skyddad och inte kan sprida virus när man är vac…,0,1255,2021-03-31,1,"ar_covid, FHM, Johan Giesecke",https://twitter.com/ar_covid/status/1377550422622212096,,
310,Johan Giesecke säger att pandemin kommer vara över på ett par veckor om alla som…,Johan Giesecke säger att pandemin kommer vara över på ett par veckor om alla som…,0,1295,2020-03-19,1,"ar_covid, Johan Giesecke",https://twitter.com/ar_covid/status/1373613948939997187,,
311,Johan Giesecke säger att skolor borde vara öppna i Sverige - från förskola till …,Johan Giesecke säger att skolor borde vara öppna i Sverige - från förskola till …,0,1258,2021-03-31,1,"ar_covid, Johan Giesecke",https://twitter.com/ar_covid/status/1377516565441224704,,
312,Johan Giesecke säger att vaccinet kom för tidigt för att Norges dödstal skulle k…,Johan Giesecke säger att vaccinet kom för tidigt för att Norges dödstal skulle k…,0,1256,2021-03-31,1,"ar_covid, Johan Giesecke",https://twitter.com/ar_covid/status/1377545552070639619,,
313,Johan Giesecke säger att världen borde ha låtit skeendet (covid-19) vara. Då had…,Johan Giesecke säger att världen borde ha låtit skeendet (covid-19) vara. Då had…,0,1151,2020-06-05,1,"ar_covid, Johan Giesecke",https://twitter.com/ar_covid/status/1387068662755045377,,
314,Johan Giesecke utfrågas om Sverige gjorde rätt bedömningar i inledningen av pand…,Johan Giesecke utfrågas om Sverige gjorde rätt bedömningar i inledningen av pand…,0,1120,2021-03-31,1,"ar_covid, Johan Giesecke",https://twitter.com/ar_covid/status/1377700121786339337,,
315,Johan von Schreeb: Wolodarski undergräver svensk expertis,Johan von Schreeb: Wolodarski undergräver svensk expertis,0,1457,2020-03-15,1,"sverige, Johan von Schreeb, Peter Wolodarski",https://www.svd.se/johan-von-schreeb-wolodarski-bidrar-till-kunskapsforaktet,,
316,Johnny Ludvigsson (mailadress Region Östergötland) mail till Peter Wolodarski - inte öka hysteri,Johnny Ludvigsson (mailadress Region Östergötland) mail till Peter Wolodarski - inte öka hysteri,0,1362,2020-03-22,1,"sverige, Johnny Ludvigsson, Peter Wolodarski",https://twitter.com/Marikamedk/status/1416481075958882309,Ludv1.jpeg,
317,Johnny Ludvigssons mail till Peter Wolodarski (sänt från Region Östergötland),Johnny Ludvigssons mail till Peter Wolodarski (sänt från Region Östergötland),0,1480,2020-03-22,1,"sverige, Johnny Ludvigsson, Peter Wolodarski",https://twitter.com/Marikamedk/status/1416481075958882309,E6hVE6cX0AeMPHdxu.jpeg,
318,Judith Bruchfeld får fråga om varför det främst är kvinnor som drabbas av långti…,Judith Bruchfeld får fråga om varför det främst är kvinnor som drabbas av långti…,0,1246,2021-04-04,1,"ar_covid, Judith Bruchfeld",https://twitter.com/ar_covid/status/1378747711890063363,,
319,Judith Bruchfeld säger att det är svårt för dem som drabbats av långtidscovid at…,Judith Bruchfeld säger att det är svårt för dem som drabbats av långtidscovid at…,0,1247,2021-04-04,1,"ar_covid, Judith Bruchfeld",https://twitter.com/ar_covid/status/1378655585109950464,,
320,Järvabo: ”Man blundade för de verkliga problemen”,Järvabo: ”Man blundade för de verkliga problemen”,0,1341,2020-11-19,1,"sverige, Järva, SVT",https://www.svt.se/nyheter/lokalt/stockholm/rinkebybor-vi-har-velat-anpassa-oss-men-inte-kunnat,,
321,KU-anmälan av regeringens pandemihantering från Tobias Billström,KU-anmälan av regeringens pandemihantering från Tobias Billström,0,1537,2022-01-28,1,"sverige,",https://www.riksdagen.se/sv/dokument-och-lagar/dokument/ku-anmalan/granskning-av-regeringens-krishantering-och_H9A1dnr1169/,,
322,KU-utfrågning av Stefan Löfven,KU-utfrågning av Stefan Löfven,0,942,2021-04-26,1,"löfven, konstitutionsutskottet, sverige",https://www.riksdagen.se/sv/webb-tv/video/oppen-utfragning/ku-utfragning-med-statsminister-stefan-lofven-s_H8C220210426ou1,,
323,"KU-utfrågning med Harriet Wallberg, tidigare nationell testkoordinator","KU-utfrågning med Harriet Wallberg, tidigare nationell testkoordinator",0,1411,2021-03-25,1,"sverige,video,KU",https://www.riksdagen.se/sv/webb-tv/video/oppen-utfragning/ku-utfragning-med-harriet-wallberg-tidigare_H8C220210325ou2,,
324,"KU-utfrågning med Johan Carlson, generaldirektör för Folkhälsomyndigheten","KU-utfrågning med Johan Carlson, generaldirektör för Folkhälsomyndigheten",0,1417,2021-03-26,1,"sverige,carlson,video",https://www.riksdagen.se/sv/webb-tv/video/oppen-utfragning/ku-utfragning-med-johan-carlson-generaldirektor_H8C220210326ou1,,
325,K Tegmark Wisell får frågor om luftburen smitta och skolor. FHM håller med om at…,K Tegmark Wisell får frågor om luftburen smitta och skolor. FHM håller med om at…,0,1242,2021-04-06,1,"ar_covid, FHM, K Tegmark Wisell",https://twitter.com/ar_covid/status/1379432186349150216,,
326,Karin Pihl: Varför vill Stefan Löfven stå i bakgrunden?,Karin Pihl: Varför vill Stefan Löfven stå i bakgrunden?,0,1460,2020-11-24,1,"sverige, Karin Pihl, Göteborgsposten",,,
327,Karin Tegmark Wisell säger att FHM håller med amerikanska CDC i att smittan kan …,Karin Tegmark Wisell säger att FHM håller med amerikanska CDC i att smittan kan …,0,1241,2021-04-06,1,"ar_covid, FHM",https://twitter.com/ar_covid/status/1379433892428451843,,
328,Karin Tegmark Wisell till SVT: Folkhälsomyndigheten: Viruset smittar inte före insjuknandet,Karin Tegmark Wisell till SVT: Folkhälsomyndigheten: Viruset smittar inte före insjuknandet,0,1047,2020-02-01,1,"SVT, KTW",https://www.svt.se/nyheter/utrikes/folkhalsomyndigheten-man-ska-ha-respekt-for-sjuk,,
329,Kerstin Hessius: Avbryt nedstängningen – priset är för högt,Kerstin Hessius: Avbryt nedstängningen – priset är för högt,0,1350,2020-03-22,1,"sverige, Kerstin Hessius",https://www.di.se/debatt/kerstin-hessius-avbryt-nedstangningen-priset-ar-for-hogt/,,
330,Kina kritiserar Sveriges coronaagerande,Kina kritiserar Sveriges coronaagerande,0,1399,2020-03-14,1,"sverige, Kina",https://www.aftonbladet.se/nyheter/a/8mkVnE/kina-kritiserar-sveriges-coronaagerande,,
331,"Konstitutionsutskottets betänkande 2020/21:KU20 Granskningsbetänkande, pressupplaga, ej trycklovskontrollerad","Konstitutionsutskottets betänkande 2020/21:KU20 Granskningsbetänkande, pressupplaga, ej trycklovskontrollerad",0,1352,2021-06-03,1,"sverige,Konstitutionsutskottet, riksdagen, betänkade",https://www.riksdagen.se/sv/aktuellt/2021/jun/3/kus-granskning-av-regeringen-ar-klar/,,
332,Korrespondens: Skyddsutrustning inom vården inte för personalens säkerhet,Korrespondens: Skyddsutrustning inom vården inte för personalens säkerhet,0,1353,2020-03-13,1,"sverige, utbegärd handling, Johan Nöjd",https://twitter.com/Marikamedk/status/1401473024784834561,E3MH9snWQAAAmI2.png,
333,"Kulldorff, J F Ludvigsson: Flockimmunitet är inte en ovetenskaplig scientism","Kulldorff, J F Ludvigsson: Flockimmunitet är inte en ovetenskaplig scientism",0,1335,2020-05-14,1,"sverige, Martin Kulldorff, Jonas F Ludvigsson, Flockimmunitet, Dagens Nyheter, DN Debatt",https://www.dn.se/debatt/flockimmunitet-ar-inte-en-ovetenskaplig-scientism/,2021-05-16 00-46.png,
334,Kulmen kan vara en månad bort,Kulmen kan vara en månad bort,0,994,2020-03-23,1,sverige,https://www.dn.se/nyheter/sverige/tegnell-kulmen-kan-vara-en-manad-bort/,,
335,Kungen om corona: ”Vi har misslyckats” - Expressen,Kungen om corona: ”Vi har misslyckats” - Expressen,0,1533,2020-12-17,1,sverige,https://www.expressen.se/noje/kungligt/kungen-om-corona-vi-har-misslyckats/,,
336,Lena Hallengren; Sverige fattade beslut om begränsningar för sammankomster ungef…,Lena Hallengren; Sverige fattade beslut om begränsningar för sammankomster ungef…,0,1230,2021-04-09,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1380516978067128320,,
337,Lena Hallengren får fråga när det kan bli aktuellt med nya åtgärder. Hon säger a…,Lena Hallengren får fråga när det kan bli aktuellt med nya åtgärder. Hon säger a…,0,1180,2021-04-21,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1384875940786982924,,
338,Lena Hallengren svarar på frågan om vi inte borde ha lyssnat mer på våra grannlä…,Lena Hallengren svarar på frågan om vi inte borde ha lyssnat mer på våra grannlä…,0,1140,2021-04-28,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1387673775911677954,,
339,Lena Hallengren säger att Sverige inte har EU:s högsta smittspridning och har he…,Lena Hallengren säger att Sverige inte har EU:s högsta smittspridning och har he…,0,1144,2021-04-28,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1387433821197459465,,
340,Lena Hallengren säger att det aldrig har varit en strategi eller del av strategi…,Lena Hallengren säger att det aldrig har varit en strategi eller del av strategi…,0,1229,2021-04-09,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1380535727453265920,,
341,Lena Hallengren säger att det finns verktyg som man skulle kunna ta till för att…,Lena Hallengren säger att det finns verktyg som man skulle kunna ta till för att…,0,1254,2021-03-31,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1377735893075779589,,
342,Lena Hallengren säger att det inte var någon som kunde överskatta den här krisen…,Lena Hallengren säger att det inte var någon som kunde överskatta den här krisen…,0,1231,2021-04-09,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1380512425460514817,,
343,Lena Hallengren säger att om man hade vetat från början hur smittspridningen kun…,Lena Hallengren säger att om man hade vetat från början hur smittspridningen kun…,0,1142,2021-04-28,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1387487080134107139,,
344,Lena Hallengren säger att smittotalen inte går ner av sig själva. Nu måste alla …,Lena Hallengren säger att smittotalen inte går ner av sig själva. Nu måste alla …,0,1179,2021-04-21,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1384877146523459584,,
345,Lena Hallengren säger att t ex Danmark nu öppnar upp sitt samhälle från en annan…,Lena Hallengren säger att t ex Danmark nu öppnar upp sitt samhälle från en annan…,0,1143,2021-04-28,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1387454844433227781,,
346,"Lena Hallengren säger att vi har en relativt stor smittspridning, och att det se…","Lena Hallengren säger att vi har en relativt stor smittspridning, och att det se…",0,1197,2021-04-16,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1383005335942742016,,
347,Lena Hallengren säger att vi inte kan vidta åtgärder så att smittan helt försvin…,Lena Hallengren säger att vi inte kan vidta åtgärder så att smittan helt försvin…,0,1228,2021-04-09,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1380637141533855747,,
348,Lena Hallengren säger ”en dag så kommer vi att ha vaccinerat oss ur den här pand…,Lena Hallengren säger ”en dag så kommer vi att ha vaccinerat oss ur den här pand…,0,1181,2021-04-21,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1384867229586558976,,
349,Lena Hallengren är bekymrad över den höga och utdragna belastningen på sjukvårde…,Lena Hallengren är bekymrad över den höga och utdragna belastningen på sjukvårde…,0,1178,2021-04-21,1,"ar_covid, Lena Hallengren",https://twitter.com/ar_covid/status/1384877649496088577,,
350,Lena Mellin: Var stolt – du bor i Sverige,Lena Mellin: Var stolt – du bor i Sverige,0,1511,2020-03-31,1,"sverige, Aftonbladet, Lena Mellin",https://www.aftonbladet.se/nyheter/kolumnister/a/rARgpA/var-stolt--du-bor-i-sverige,,
351,"Let coronavirus spread through under-60 population, Dáil committee told","Let coronavirus spread through under-60 population, Dáil committee told",0,1436,2020-09-23,1,"irland,giesecke",https://www.irishtimes.com/news/health/let-coronavirus-spread-through-under-60-population-d%C3%A1il-committee-told-1.4361858,,
352,Ludvigsson: Mycket allvarlig situation som uppkommit och som håller på att krossa samhället,Ludvigsson: Mycket allvarlig situation som uppkommit och som håller på att krossa samhället,0,1467,2020-03-20,1,"sverige, Johnny Ludvigsson",https://twitter.com/ManneLindgren/status/1456079629073231880,FDUItJSXMActcjd.jpeg,
353,Läkaren: Ska ”fortsätta utsätta” folk för smittan,Läkaren: Ska ”fortsätta utsätta” folk för smittan,0,1356,2020-09-16,1,"sverige, Britt Åkerlind, Anders Tegnell,  Johnny Ludvigsson",https://www.expressen.se/nyheter/coronaviruset/lakaren-ska-fortsatta-utsatta-folk-for-smittan/,Utsätta.png,
354,Läkarens stora oro: ”Vi har inte övat”,Läkarens stora oro: ”Vi har inte övat”,0,1477,2020-02-27,1,"sverige,",https://www.expressen.se/nyheter/lakarens-stora-oro-vi-har-inte-ovat-/,,
355,Läkartidningen: Nytt coronavirus upptäckt i Kina,Läkartidningen: Nytt coronavirus upptäckt i Kina,0,1548,2020-01-16,1,"sverige, Anders Tegnell, Läkartidningen",https://lakartidningen.se/aktuellt/nyheter/2020/01/nytt-coronavirus-upptackt-i-kina/,,
356,"Löfven: ""Jag vill vänta på coronakommissionen och deras slutsatser.""","Löfven: ""Jag vill vänta på coronakommissionen och deras slutsatser.""",0,1504,2020-11-24,1,"sverige, Löfven",https://omni.se/lofven-for-tidigt-att-dra-slutsatser-om-strategin/a/QmgAEP,2023-03-11 14-46.png,
357,"Löfven: ""När det då hettar till, då ska jag helt plötsligt lyssna på några andra?""","Löfven: ""När det då hettar till, då ska jag helt plötsligt lyssna på några andra?""",0,1319,2020-12-23,1,"sverige, Stefan Löfven",https://www.svd.se/stefan-lofven-sitter-over-valet-om-partiet-vill-ha-mig,,
358,Löfven: Det beroende på att vi har människor som har släktingar i andra delar av Europa,Löfven: Det beroende på att vi har människor som har släktingar i andra delar av Europa,0,1472,2020-06-30,1,"sverige, Stefan Löfven",https://www.gp.se/nyheter/sverige/stefan-l%C3%B6fven-om-sverigebilden-i-coronapandemin-vi-ber%C3%A4ttar-sanningen-1.30619629,FEJUQKEX0AAXJv6.jpeg,
359,Löfven: Ställer in Sydafrikabesök,Löfven: Ställer in Sydafrikabesök,0,1479,2020-03-02,1,"sverige,",https://www.svd.se/1800-lofven-haller-presstraff-om-coronaviruset,,
360,Löfven: Är man statsminister har man det yttersta ansvaret,Löfven: Är man statsminister har man det yttersta ansvaret,0,1404,2021-01-17,1,"sverige, Stefan Löfven",https://www.svt.se/nyheter/inrikes/stefan-lofven-tar-fullt-ansvar-for-sveriges-coronastrategi,2021-08-22 13-19.png,
361,"Mail utlämnande - Peet Tüll, Anders Tegnell","Mail utlämnande - Peet Tüll, Anders Tegnell",0,1024,2020-03-15,1,"sverige,tegnell, tüll, flockimmunitet",https://handlingar.se/en/request/498/response/828/attach/2/rende%20136.pdf?cookie_passthrough=1,2021-04-28 00-25.png,
362,Marcus Carlsson-”Varför lär sig inte SR av sina klavertramp i coronarapporteringen?”,Marcus Carlsson-”Varför lär sig inte SR av sina klavertramp i coronarapporteringen?”,0,1020,2021-04-20,1,sverige,https://www.dagensmedia.se/opinion/debatt/marcus-carlsson-varfor-lar-sig-inte-sr-av-sina-klavertramp-i-coronarapporteringen/,,
363,Markus Wiechel (SD) ifrågasätter regeringens förtroende för FHM när de har avvik…,Markus Wiechel (SD) ifrågasätter regeringens förtroende för FHM när de har avvik…,0,1221,2021-01-14,1,"ar_covid, Lena Hallengren, FHM, Markus Wiechel",https://twitter.com/ar_covid/status/1380947749097644038,,
364,Matti Sällberg och Anna Mia Ekström säger att flockimmunitet utan tvekan kommer …,Matti Sällberg och Anna Mia Ekström säger att flockimmunitet utan tvekan kommer …,0,1291,2020-05-03,1,"ar_covid, Anna Mia Ekström, Matti Sällberg",https://twitter.com/ar_covid/status/1373979730618290184,,
365,Matti Sällberg säger han inte tror på risken för att nya mutationer undviker vac…,Matti Sällberg säger han inte tror på risken för att nya mutationer undviker vac…,0,1141,2021-04-28,1,"ar_covid, Matti Sällberg",https://twitter.com/ar_covid/status/1387657137564889090,,
366,Mejlen som avslöjar Gieseckes inflytande,Mejlen som avslöjar Gieseckes inflytande,0,1392,2020-08-11,1,"sverige, Emanuel Karlsten, Johan Giesecke, Expressen",https://www.expressen.se/nyheter/qs/mejlen-som-avslojar-gieseckes-inflytande-over-coronaplanen1/,,
367,Mellan en halv miljon och en miljon svenskar är smittade i dagsläget,Mellan en halv miljon och en miljon svenskar är smittade i dagsläget,0,996,2020-04-06,1,sverige,https://www.svt.se/nyheter/inrikes/halva-sveriges-befolkning-smittad-i-april,,
368,Mikael Damberg säger att det är regeringens ansvar att fatta beslut under pandem…,Mikael Damberg säger att det är regeringens ansvar att fatta beslut under pandem…,0,1185,2021-04-20,1,"ar_covid, Mikael Damberg",https://twitter.com/ar_covid/status/1384576508321275904,,
369,Minskad insyn hos Folkhälsomyndigheten,Minskad insyn hos Folkhälsomyndigheten,0,1464,2020-06-01,1,"sverige,",https://sverigesradio.se/artikel/7484817,,
370,"Modelleringar av smittspridningen i Dalarna, Skåne, Stockholm och Västra Götaland","Modelleringar av smittspridningen i Dalarna, Skåne, Stockholm och Västra Götaland",0,1018,2020-07-01,1,sverige,https://www.folkhalsomyndigheten.se/publicerat-material/publikationsarkiv/e/estimates-of-the-number-of-infected-individuals-during-the-covid-19-outbreak/,,
371,Mycket talar för att vi följer den flacka kurvan,Mycket talar för att vi följer den flacka kurvan,0,991,2020-03-27,1,sverige,https://www.svt.se/nyheter/inrikes/tegnell-mycket-talar-for-att-vi-foljer-den-flacka-kurvan,,
372,Många JO-anmälningar mot Folkhälsomyndigheten,Många JO-anmälningar mot Folkhälsomyndigheten,0,1308,2020-03-05,1,"sverige, Folkhälsomyndigheten, regeringen, Justitieombudsmannen, radio, radioprogram, Sveriges Radio, P4 Göteborg",https://sverigesradio.se/artikel/7421822,2021-05-05 22-59.png,
373,NEJM Infection from an Asymptomatic Contact in Germany,NEJM Infection from an Asymptomatic Contact in Germany,0,1046,2020-01-30,1,"NEJM, Forskning",https://www.nejm.org/doi/full/10.1056/NEJMc2001468?query=featured_home,,
374,NYT: 195 Quarantined in CA after fleeing Covid epicenter,NYT: 195 Quarantined in CA after fleeing Covid epicenter,0,1051,2020-02-01,1,"NYT, USA",https://www.nytimes.com/2020/01/31/health/quarantine-coronavirus.html,,
375,"NZ faces years of quarantines, Swedish expert says","NZ faces years of quarantines, Swedish expert says",0,1398,2020-05-09,1,"Nya Zeeland, Otago Daily Times",https://www.odt.co.nz/star-news/star-national/nz-faces-years-quarantines-swedish-expert-says,,
376,Nerbrand: Vi borde förbereda oss för en pandemi som dödar även friska medelålders människor.,Nerbrand: Vi borde förbereda oss för en pandemi som dödar även friska medelålders människor.,0,1322,2020-01-28,1,"sverige, Sofia Nerbrand",https://twitter.com/sofius/status/1222087647679721473,,
377,Norden ikapp om ett år,Norden ikapp om ett år,0,939,2020-05-08,1,"giesecke, sverige, tidningsartikel, dn",https://www.dn.se/nyheter/sverige/giesecke-om-ett-ar-ar-ovriga-norden-i-kapp-sveriges-dodstal/,,
378,Norsk forskare: Svensk covidstrategi var bättre,Norsk forskare: Svensk covidstrategi var bättre,0,1541,2023-11-27,1,"sverige,",https://www.aftonbladet.se/nyheter/a/XbmXlx/hogt-pris-for-raddade-liv-under-pandemin,,
379,Norsk forskare: Sverige överdriver immunitet,Norsk forskare: Sverige överdriver immunitet,0,1013,2020-07-18,1,sverige,https://tt.omni.se/norsk-forskare-sverige-overdriver-immunitet/a/0nM4a6,,
380,Norske hälsoministern hyllar Tegnell: ”En enorm insats”,Norske hälsoministern hyllar Tegnell: ”En enorm insats”,0,1490,2022-09-17,1,"sverige, Anders Tegnell",https://www.expressen.se/tv/nyheter/coronaviruset/norske-halsoministern-hyllar-tegnell-en-enorm-insats/,Fc3ThhlWYAAE hF (1).png,
381,Nya Zeeland - Johan Giesecke: Why lockdowns are the wrong approach,Nya Zeeland - Johan Giesecke: Why lockdowns are the wrong approach,0,1395,2020-05-17,1,"sverige, Johan Giesecke, Nya Zeeland",https://www.rnz.co.nz/national/programmes/sunday/audio/2018746794/johan-giesecke-why-lockdowns-are-the-wrong-approach,,
382,Och 12 januari 2021. Hur många har drabbats av långtidscovid? I juli vet Socials…,Och 12 januari 2021. Hur många har drabbats av långtidscovid? I juli vet Socials…,0,1121,2020-07-16,1,"ar_covid, FHM, Socialstyrelsen",https://twitter.com/ar_covid/status/1388460210071773184,,
383,Och 12 januari 2021. Socialstyrelsen och FHM får fråga om hur många som drabbats…,Och 12 januari 2021. Socialstyrelsen och FHM får fråga om hur många som drabbats…,0,1251,2020-07-16,1,"ar_covid, FHM, Socialstyrelsen",https://twitter.com/ar_covid/status/1377970775584600065,,
384,Olsen till Aftonbladet: Det är dags att det här deklareras som en pandemi.,Olsen till Aftonbladet: Det är dags att det här deklareras som en pandemi.,0,1112,2020-02-26,1,"Olsen, Aftonbladet",https://www.aftonbladet.se/nyheter/a/GGbLa9/overlakare-dags-att-kalla-det-en-pandemi,,
385,Olsen till TT: jag förstår verkligen inte den strategin,Olsen till TT: jag förstår verkligen inte den strategin,0,1100,2020-02-23,1,"Olsen,Tegnell, TT",https://tt.omni.se/expert-fel-strategi-att-tona-ner-viruslarmet/a/MRkvAK,,
386,Oxford COVID-19 vaccine programme opens for clinical trial recruitment,Oxford COVID-19 vaccine programme opens for clinical trial recruitment,0,1452,2020-03-27,1,vetenskap,https://www.ox.ac.uk/news/2020-03-27-oxford-covid-19-vaccine-programme-opens-clinical-trial-recruitment,,
387,Oxford team to begin novel coronavirus vaccine research,Oxford team to begin novel coronavirus vaccine research,0,1451,2020-02-07,1,vetenskap,https://www.ox.ac.uk/news/2020-02-07-oxford-team-begin-novel-coronavirus-vaccine-research,,
388,PPE för 1440 dygn,PPE för 1440 dygn,0,1318,2020-02-26,1,"sverige, fixme",https://twitter.com/GerTestTraceIso/status/1237381577061138432,,
389,Pandemi-Sverige. (Film från Anders Timells Instagram. Bild från ECDC.) …,Pandemi-Sverige. (Film från Anders Timells Instagram. Bild från ECDC.) …,0,1169,2021-04-23,1,ar_covid,https://twitter.com/ar_covid/status/1385692049027047429,,
390,Personal på Södersjukhuset: Det var som en krigszon,Personal på Södersjukhuset: Det var som en krigszon,0,1114,2020-02-26,1,vård,https://www.dn.se/sthlm/personal-pa-sodersjukhuset-det-var-som-ett-krigsfalt/,,
391,Praktiskt taget omöjligt att stoppa coronaviruset utan ett vaccin,Praktiskt taget omöjligt att stoppa coronaviruset utan ett vaccin,0,992,2020-03-18,1,sverige,https://www.svd.se/tegnell-britterna-har-inte-vant-pa-grund-av-en-studie,,
392,Pressmeddelande från Italiens ambassadör i Sverige,Pressmeddelande från Italiens ambassadör i Sverige,0,1323,2020-05-27,1,"sverige, Italien",https://ambstoccolma.esteri.it/ambasciata_stoccolma/en/ambasciata/news/dall_ambasciata/2020/05/comunicato-stampa-dell-ambasciatore_0.html,,
393,Pressmeddelande från Italiens ambassadör i Sverige Mario Cospito,Pressmeddelande från Italiens ambassadör i Sverige Mario Cospito,0,1324,2020-10-06,1,"sverige, Italien, Mario Cospito, italienska ambassaden",https://ambstoccolma.esteri.it/ambasciata_stoccolma/en/ambasciata/news/dall_ambasciata/2020/10/comunicato-stampa-dell-ambasciatore_1.html,,
394,Prevalence of SARS-CoV-2 in Spain (ENE-COVID),Prevalence of SARS-CoV-2 in Spain (ENE-COVID),0,1433,2020-07-06,1,vetenskap,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)31483-5/fulltext,,
395,Priset för smittskydd i Indien,Priset för smittskydd i Indien,0,941,2020-08-01,1,"indien,smittskydd",https://twitter.com/ar_covid/status/1386627580728692739,,
396,Professor: Sverige har målat in sig i ett hörn,Professor: Sverige har målat in sig i ett hörn,0,1520,2021-02-08,1,"sverige,SvD,Fredrik Elgh,Niklas Arnberg",https://www.svd.se/a/yROvOA/virologidocent-sverige-har-malat-in-sig-i-ett-horn,,
397,Professor: Vi bör förbereda oss för ett värstascenario,Professor: Vi bör förbereda oss för ett värstascenario,0,1512,2020-03-02,1,"sverige,SvD,Fredrik Elgh,debattartikel",https://www.svd.se/a/8mkwpE/professor-vi-bor-forbereda-oss-for-ett-varstascenario,,
398,Professorn om att Sverige har högst coronadödstal per invånare: ”Inte rätt att räkna per capita”,Professorn om att Sverige har högst coronadödstal per invånare: ”Inte rätt att räkna per capita”,0,1401,2020-05-02,1,"sverige, Matti Sällberg, SVT",https://www.svt.se/nyheter/inrikes/professorn-om-att-sverige-har-hogst-coronadodstal-per-invanare-inte-ratt-att-rakna-per-capita,,
399,"Rahul Gandhi speaks to experts Ashish Jha, Johan Giesecke on COVID-19 situation","Rahul Gandhi speaks to experts Ashish Jha, Johan Giesecke on COVID-19 situation",0,1435,2020-05-27,1,"indien,giesecke,video",https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-speaks-to-experts-ashish-jha-johan-giesecke-on-covid-19-situation/articleshow/76025544.cms,,
400,Ranking the effectiveness of worldwide COVID-19 government interventions,Ranking the effectiveness of worldwide COVID-19 government interventions,0,1299,2020-11-16,1,"vetenskaplig artikel, NPI",https://www.nature.com/articles/s41562-020-01009-0,,
401,Rapport: Maktens granskare eller maktens megafoner?,Rapport: Maktens granskare eller maktens megafoner?,0,1349,2021-05-25,1,"sverige, Lisa Bjurwald, Näringslivets medieinstitut",https://naringslivets-medieinstitut.se/rapport-nyhetsmediernas-coronarapportering/,,
402,Regeringen kallar in myndigheter till krisråd om corona,Regeringen kallar in myndigheter till krisråd om corona,0,1476,2020-02-27,1,"sverige,",https://www.aftonbladet.se/nyheter/samhalle/a/EW9ePG/regeringen-kallar-in-myndigheter-till-krisrad-om-corona,,
403,Regeringen ändrade i dokument om coronastrategi – mening om kontrollerad spridning försvann,Regeringen ändrade i dokument om coronastrategi – mening om kontrollerad spridning försvann,0,1375,2021-02-01,1,"sverige, Emanuel Karlsten",https://emanuelkarlsten.se/regeringen-andrar-i-dokument-om-coronastrategi-raderar-mening-om-kontrollerad-spridning/,Nedladdning-14.png,
404,Region Västernorrlands smittskyddsläkare Hans Boman säger att man inte smittar o…,Region Västernorrlands smittskyddsläkare Hans Boman säger att man inte smittar o…,0,1173,2020-04-14,1,"ar_covid, Hans Boman",https://twitter.com/ar_covid/status/1385507900832034817,,
405,Regioner sparar vaccin – trots myndighetens råd,Regioner sparar vaccin – trots myndighetens råd,0,1518,2021-01-12,1,"sverige,SvD,Fredrik Elgh",https://www.svd.se/a/kR89yQ/regioner-sparar-vaccin-trots-myndighetens-rad,,
406,Report 9: Impact of non-pharmaceutical interventions (NPIs) to reduce COVID-19 mortality and healthcare demand,Report 9: Impact of non-pharmaceutical interventions (NPIs) to reduce COVID-19 mortality and healthcare demand,0,1423,2020-03-16,1,vetenskap,https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf,,
407,Report of the WHO-China Joint Mission on Coronavirus Disease 2019 (COVID-19),Report of the WHO-China Joint Mission on Coronavirus Disease 2019 (COVID-19),0,1437,2020-02-20,1,"kina,who,vetenskap",https://www.who.int/docs/default-source/coronaviruse/who-china-joint-mission-on-covid-19-final-report.pdf,,
408,Reuters: två japanska asymptomatiska fall,Reuters: två japanska asymptomatiska fall,0,1048,2020-02-01,1,Reuters,https://www.reuters.com/article/us-china-health-japan/three-japanese-evacuees-from-wuhan-test-positive-for-virus-2-had-no-symptoms-idUSKBN1ZT02D,,
409,"Richard Bergström säger att alla kommer vara fullvaccinerade i juli-augusti, som…","Richard Bergström säger att alla kommer vara fullvaccinerade i juli-augusti, som…",0,1122,2021-04-27,1,ar_covid,https://twitter.com/ar_covid/status/1388430826015182848,,
